"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
"4330",3,3,4,2,1,1,3,4,3,4,2,1,3,1,4,3,2,3,1,4,1,1,3,4,1,1,4,1,1,4,2,1,4,4,3,2,4,4,1,4,3,2,3,2,4,3,2,1,3,2,4,3,2,4,4,1,4,3,1,3,4,3,1,1,1,3,1,4,3,4,1,3,2,3,3,1,4,1,3,2,3,4,2,3,3,4,1,1,1,4,2,1,4,3,2,3,3,3,3,2
"4331",3,3,4,2,1,1,3,4,3,4,2,1,3,1,4,3,2,3,1,4,1,1,3,4,1,1,4,1,1,4,2,1,4,4,3,2,4,4,1,4,3,2,3,2,4,3,2,1,3,2,4,3,2,4,4,1,4,3,1,3,4,3,1,1,1,3,1,4,3,4,1,3,2,3,3,1,4,1,3,2,3,4,2,3,3,4,1,1,1,4,2,1,4,3,2,3,3,3,3,2
"4332",3,3,4,2,1,1,3,4,3,4,2,1,3,1,4,3,2,3,1,4,1,1,3,4,1,1,4,1,1,4,2,1,4,4,3,2,4,4,1,4,3,2,3,2,4,3,2,1,3,2,4,3,2,4,4,1,4,3,1,3,4,3,1,1,1,3,1,4,3,4,1,3,2,3,3,1,4,1,3,2,3,4,2,3,3,4,1,1,1,4,2,1,4,3,2,3,3,4,3,2
"4333",3,3,4,2,1,1,3,4,3,4,2,1,3,1,4,3,2,3,1,4,1,1,3,4,1,1,4,1,1,4,2,1,4,4,3,2,4,4,1,4,3,2,3,2,4,3,2,1,4,2,4,3,2,4,4,1,4,3,1,3,4,3,1,1,1,3,1,4,3,4,1,3,2,3,3,1,4,1,3,2,3,4,2,3,3,4,1,1,1,4,2,1,4,3,2,3,3,4,3,2
"4334",3,3,4,2,1,1,3,4,3,4,2,1,3,1,4,3,2,3,1,4,1,1,3,4,1,1,4,1,1,4,2,1,4,4,3,2,4,4,1,4,3,2,3,2,4,3,2,1,3,2,4,3,2,4,4,1,4,3,1,3,4,3,1,1,1,3,1,4,3,4,1,3,2,3,3,1,4,1,3,2,3,4,2,3,3,4,1,1,1,4,2,1,4,3,2,3,3,4,3,2
"4335",3,3,4,2,1,1,4,4,3,4,2,1,3,1,4,3,2,3,1,4,1,1,3,4,1,1,4,1,1,4,2,1,4,4,3,2,4,4,1,4,3,2,3,2,4,3,2,1,3,2,4,3,2,4,4,1,4,3,1,3,4,3,1,1,1,3,1,4,3,4,1,3,2,3,3,1,4,1,3,2,3,4,2,3,3,4,1,1,1,4,2,1,4,3,2,3,3,4,3,2
"4336",3,3,4,2,1,1,4,4,3,4,2,1,3,1,4,3,2,4,1,4,1,1,3,4,1,1,4,1,1,4,2,1,4,4,3,2,4,4,1,4,3,2,3,2,4,3,2,1,4,2,4,3,2,4,4,1,4,3,1,3,4,3,1,1,1,3,1,4,3,4,1,3,2,3,3,1,4,1,3,2,3,4,2,3,3,4,1,1,1,4,2,1,4,3,2,3,3,4,3,2
"4337",3,3,4,2,1,1,4,4,3,4,2,1,3,1,4,3,2,4,1,4,1,1,3,4,1,1,4,1,1,4,2,1,4,4,3,2,4,4,1,4,3,2,3,2,4,3,2,1,4,2,4,3,2,4,4,1,4,3,1,3,4,3,1,1,1,3,1,4,3,4,1,3,2,3,3,1,4,1,3,2,3,4,2,3,3,4,1,1,1,4,2,1,4,3,2,3,3,4,3,2
"4338",3,3,4,2,1,1,4,4,3,4,2,1,3,1,4,3,2,4,1,4,1,1,3,4,1,1,4,1,1,4,2,1,4,4,3,2,4,4,1,4,3,2,3,2,4,3,2,1,4,2,4,3,2,4,4,1,4,3,1,3,4,3,1,1,1,3,1,4,3,4,1,3,2,3,3,1,4,1,3,2,3,4,2,3,3,4,1,1,1,4,2,1,4,3,2,3,3,4,3,2
"4339",3,3,4,2,1,1,4,4,3,4,2,1,3,1,4,3,2,4,1,4,1,1,3,4,1,1,4,1,1,4,2,1,4,4,3,2,4,4,1,4,3,2,3,2,4,3,2,1,4,2,4,3,2,4,4,1,4,3,1,3,4,3,1,1,1,3,1,4,3,4,1,3,2,3,3,1,4,1,3,2,3,4,2,3,3,4,1,1,1,4,2,1,4,3,2,3,3,4,3,2
"4340",3,3,4,2,1,1,4,4,3,4,2,1,3,1,4,3,2,4,1,4,1,1,3,4,1,1,4,1,1,4,2,1,4,4,3,2,4,4,1,4,3,2,3,2,4,3,2,1,3,2,4,3,2,4,4,1,4,3,1,3,4,3,1,1,1,3,1,4,3,4,1,3,2,3,3,1,4,1,3,2,3,4,2,3,3,4,1,1,1,4,2,1,4,3,2,3,3,4,3,2
"4341",3,3,4,2,1,1,4,4,3,4,2,1,3,1,4,3,2,3,1,4,1,1,3,4,1,1,4,1,1,4,2,1,4,4,3,2,4,4,1,4,3,2,3,2,4,3,2,1,3,2,4,3,2,4,4,1,4,3,1,3,4,3,1,1,1,3,1,4,3,4,1,3,2,3,3,1,4,1,3,2,3,4,2,3,3,4,1,1,1,4,2,1,4,3,2,3,3,4,3,2
"4342",3,3,4,2,1,1,4,4,3,4,2,1,3,1,4,3,2,3,1,4,1,1,3,4,1,1,4,1,1,4,2,1,4,4,3,2,4,4,1,4,3,2,3,2,4,3,2,1,3,2,4,3,2,4,4,1,4,3,1,3,4,3,1,1,1,3,1,4,3,4,1,3,2,3,3,1,4,1,3,2,3,4,2,3,3,4,1,1,1,4,2,1,4,3,2,3,3,3,3,2
"4343",3,3,4,2,1,1,4,4,3,4,2,1,3,1,4,3,2,4,1,4,1,1,3,4,1,1,4,1,1,4,2,1,4,4,3,2,4,4,1,4,3,2,3,2,4,3,2,1,4,2,4,3,2,4,4,1,4,3,1,3,4,3,1,1,1,3,1,4,3,4,1,3,2,3,3,1,4,1,3,2,3,4,2,3,3,4,1,1,1,4,2,1,4,3,2,3,3,3,3,2
"4344",3,3,4,2,1,1,4,4,3,4,2,1,3,1,4,3,2,4,1,4,1,1,3,4,1,1,4,1,1,4,2,1,4,4,3,2,4,4,1,4,3,2,3,2,4,3,2,1,4,2,4,3,2,4,4,1,4,3,1,3,4,3,1,1,1,3,1,4,3,4,1,3,2,3,3,1,4,1,3,2,3,4,2,3,3,4,1,1,1,4,2,1,4,3,2,3,3,3,3,2
"4345",3,3,4,2,1,1,3,4,3,4,2,1,3,1,4,3,2,4,1,4,1,1,3,4,1,1,4,1,1,4,2,1,4,4,3,2,4,4,1,4,3,2,3,1,4,3,2,1,4,2,4,3,2,4,4,1,4,3,1,3,4,3,1,1,1,3,1,4,3,4,1,3,2,3,3,1,4,1,3,2,3,4,2,3,3,4,1,1,1,4,2,1,4,3,2,3,3,4,3,2
"4346",3,3,4,2,1,1,3,4,3,4,2,1,3,1,4,3,2,4,1,4,1,1,3,4,1,1,4,1,1,4,2,1,4,4,3,2,4,4,1,4,3,2,3,1,4,3,2,1,4,2,4,3,2,4,4,1,4,3,1,3,4,3,1,1,1,3,1,4,3,4,1,3,2,3,3,1,4,1,3,2,3,4,2,3,3,4,1,1,1,4,2,1,4,3,2,3,3,4,3,2
"4347",3,3,4,2,1,1,3,4,3,4,2,1,3,1,4,3,2,4,1,4,1,1,3,4,1,1,4,1,1,4,2,1,4,4,3,2,4,4,1,4,3,2,3,1,4,3,2,1,4,2,4,3,2,4,4,1,4,3,1,3,4,3,1,1,1,3,1,4,3,4,1,3,2,3,3,1,4,1,3,2,3,4,2,3,3,4,1,1,1,4,2,1,4,3,2,3,3,4,3,2
"4348",3,3,4,2,1,1,3,4,3,4,2,1,3,1,4,3,2,3,1,4,1,3,3,4,1,1,4,1,1,4,2,1,4,4,3,2,4,4,1,4,3,2,3,1,4,3,2,1,4,2,4,3,2,4,4,1,4,3,1,3,4,3,1,1,1,3,1,4,3,4,1,3,2,3,3,1,4,1,3,2,3,4,2,3,3,4,1,1,1,4,2,1,4,3,2,3,3,4,3,2
"4349",3,3,4,2,1,1,3,4,3,4,2,1,3,1,4,3,2,4,1,4,1,3,3,4,1,1,4,1,1,4,2,1,4,4,3,2,4,4,1,4,3,2,3,2,4,3,2,1,4,2,4,3,2,4,4,1,4,3,1,3,4,3,1,1,1,3,1,4,3,4,1,3,2,3,3,1,4,1,3,2,3,4,2,3,3,4,1,1,1,4,2,1,4,3,2,3,3,4,3,2
"4350",3,3,4,2,1,1,3,4,3,4,2,1,3,1,4,3,2,3,1,4,1,3,3,4,1,1,4,1,1,4,2,1,4,4,3,2,4,4,1,4,3,2,3,2,4,3,2,1,3,2,4,3,2,4,4,1,4,3,1,3,4,3,1,1,1,3,1,4,3,4,1,3,2,3,3,1,4,1,3,2,3,4,2,3,3,4,1,1,1,4,2,1,4,3,2,3,3,4,3,2
"4351",3,3,4,2,1,1,3,4,3,4,2,1,3,1,4,3,2,3,1,4,1,3,3,4,1,1,4,1,1,4,2,1,4,4,3,2,4,4,1,4,3,2,3,2,4,3,2,1,3,2,4,3,2,4,4,1,4,3,1,3,4,3,1,1,1,3,1,4,3,4,1,3,2,3,3,1,4,1,3,2,3,4,2,3,3,4,1,1,1,4,2,1,4,3,2,3,3,4,3,2
"4352",3,3,4,2,1,1,3,4,3,4,2,1,3,1,4,3,2,4,1,4,1,3,3,4,1,1,4,1,1,4,2,1,4,4,3,2,4,4,1,4,3,2,3,2,4,3,2,1,3,2,4,3,2,4,4,1,4,3,1,3,4,3,1,1,1,3,1,4,3,4,1,3,2,3,3,1,4,1,3,2,3,4,2,3,3,4,1,1,1,4,2,1,4,3,2,3,3,4,3,2
"4353",3,3,4,2,1,1,3,4,3,4,2,1,3,1,4,3,2,4,1,4,1,3,3,4,1,1,4,1,1,4,2,1,4,4,3,2,4,4,1,4,3,2,3,2,4,3,2,1,4,2,4,3,2,4,4,1,4,3,1,3,4,3,1,1,1,3,1,4,3,4,1,3,2,3,3,1,4,1,3,2,3,4,2,3,3,4,1,1,1,4,2,1,4,3,2,3,3,4,3,2
"4354",3,3,4,2,1,1,3,4,3,4,2,1,3,1,4,3,2,4,1,4,1,3,3,4,1,1,4,1,1,4,2,1,4,4,3,2,4,4,1,4,3,2,3,2,4,3,2,1,4,2,4,3,2,4,4,1,4,3,1,3,4,3,1,1,1,3,1,4,3,4,1,3,2,3,3,1,4,1,3,2,3,4,2,3,3,4,1,1,1,4,2,1,4,3,2,3,3,4,3,2
"4355",3,3,4,2,1,1,3,4,3,4,2,1,3,1,4,3,2,4,1,4,1,3,3,4,1,1,4,1,1,4,2,1,4,4,3,2,4,4,1,4,3,2,3,1,4,3,2,1,4,2,4,3,2,4,4,1,4,3,1,3,4,3,1,1,1,3,1,4,3,4,1,3,2,3,3,1,4,1,3,2,3,4,2,3,3,4,1,1,1,4,2,1,4,3,2,3,3,4,3,2
"4356",3,3,4,2,1,1,3,4,3,4,2,1,3,1,4,3,2,4,1,4,1,3,3,4,1,1,4,1,1,4,2,1,4,4,3,2,4,4,1,4,3,2,3,1,4,3,2,1,4,2,4,3,2,4,4,1,4,3,1,3,4,3,1,1,1,3,1,4,3,4,1,3,2,3,3,1,4,1,3,2,3,4,2,3,3,4,1,1,1,4,2,1,4,3,2,3,3,4,3,2
"4357",3,3,4,2,1,1,3,4,3,4,2,1,3,1,4,3,2,4,1,4,1,3,3,4,1,1,4,1,1,4,2,1,4,4,3,2,4,4,1,4,3,2,3,1,4,3,2,1,4,2,4,3,2,4,4,1,4,3,1,3,4,3,1,1,1,3,1,4,3,4,1,3,2,3,3,1,4,1,3,2,3,4,2,3,3,4,1,1,1,4,2,1,4,3,2,3,3,4,3,2
"4358",3,3,4,2,1,1,3,4,3,4,2,1,3,1,4,3,2,4,1,4,1,3,3,4,1,1,4,1,1,4,2,1,4,4,3,2,4,4,1,4,3,2,3,1,4,3,2,1,4,2,4,3,2,4,4,1,4,3,1,3,4,3,1,1,1,3,1,4,3,4,1,3,2,3,3,1,4,1,3,2,3,4,2,3,3,4,1,1,1,4,2,1,4,3,2,3,3,4,3,2
"4359",3,3,4,2,1,1,3,4,3,4,2,1,3,1,4,3,2,3,1,4,1,3,3,4,1,1,4,1,1,4,2,1,4,4,3,2,4,4,1,4,3,2,3,2,4,3,2,1,4,2,4,3,2,4,4,1,4,3,1,3,4,3,1,1,1,3,1,4,3,4,1,3,2,3,3,1,4,1,3,2,3,4,2,3,3,4,1,1,1,4,2,1,4,3,2,3,3,4,3,2
"4360",3,3,4,2,1,1,3,4,3,4,2,1,3,1,4,3,2,3,1,4,1,1,3,4,1,1,4,1,1,4,2,1,4,4,3,2,4,4,1,4,3,2,3,2,4,3,2,1,4,2,4,3,2,4,4,1,4,3,1,3,4,3,1,1,1,3,1,4,3,4,1,3,2,3,3,1,4,1,3,2,3,4,2,3,3,4,1,1,1,4,2,1,4,3,2,3,3,4,3,2
"4361",3,3,4,2,1,1,3,4,3,4,2,1,3,1,4,3,2,3,1,4,1,1,3,4,1,1,4,1,1,4,2,1,4,4,3,2,4,4,1,4,3,2,3,2,4,3,2,1,4,2,4,3,2,4,4,1,4,3,1,3,4,3,1,1,1,3,1,4,3,4,1,3,2,3,3,1,4,1,3,2,3,4,2,3,3,4,1,1,1,4,2,1,4,3,2,3,3,4,3,2
"4362",3,3,4,2,1,1,3,4,3,4,2,1,3,1,4,3,2,1,1,4,1,1,3,4,1,1,4,1,1,4,2,1,4,4,3,2,4,4,1,4,3,2,3,2,4,3,2,1,4,2,4,3,2,4,4,1,4,3,1,3,4,3,1,1,1,3,1,4,3,4,1,3,2,3,3,1,4,1,3,2,3,4,2,3,3,4,1,1,1,4,2,1,4,3,2,3,3,4,3,2
"4363",3,3,4,2,1,1,3,4,3,4,2,1,3,1,4,3,2,1,1,4,1,1,3,4,1,1,4,1,1,4,2,1,4,4,3,2,4,4,1,4,3,2,3,2,4,3,2,1,4,2,4,3,2,4,4,1,4,3,1,3,4,3,1,1,1,3,1,4,3,4,1,3,2,3,3,1,4,1,3,2,3,4,2,3,3,4,1,1,1,4,2,1,4,3,2,3,3,4,3,2
"4364",3,3,4,2,1,1,3,4,3,4,2,1,3,1,4,3,2,1,1,4,1,1,3,4,1,1,4,1,1,4,2,1,4,4,3,2,4,4,1,4,3,2,3,2,4,3,2,1,4,2,4,3,2,4,4,1,4,3,1,3,4,3,1,1,1,3,1,4,3,4,1,3,2,3,3,1,4,1,3,2,3,4,2,3,3,4,1,1,1,4,2,1,4,3,2,3,3,4,3,2
"4365",3,3,4,2,1,1,3,4,3,4,2,1,3,1,4,3,2,1,1,4,1,1,3,4,1,1,4,1,1,4,2,1,4,4,3,2,4,4,1,4,3,2,3,2,4,3,2,1,4,2,4,3,2,4,4,1,4,3,1,3,4,3,1,1,1,3,1,4,3,4,1,3,2,3,3,1,4,1,3,2,3,4,2,3,3,4,1,1,1,4,2,1,4,3,2,3,3,4,3,2
"4366",3,3,4,2,1,1,3,4,3,4,2,1,3,1,4,3,2,1,1,4,1,1,3,4,1,1,4,1,1,4,2,1,4,4,3,2,4,4,1,4,3,2,3,2,4,3,2,1,4,2,4,3,2,4,4,1,4,3,1,3,4,3,1,1,1,3,1,4,3,4,1,3,2,3,3,1,4,1,3,2,3,4,2,3,3,4,1,1,1,4,2,1,4,3,2,3,3,4,3,2
"4367",3,3,4,2,1,1,3,4,3,4,2,1,3,1,4,3,2,1,1,4,1,1,3,4,1,1,4,1,1,4,2,1,4,4,3,2,4,4,1,4,3,2,3,2,4,3,2,1,4,2,4,3,2,4,4,1,4,3,1,3,4,3,1,1,1,3,1,4,3,4,1,3,2,3,3,1,4,1,3,2,3,4,2,3,3,4,1,1,1,4,2,1,4,3,2,3,3,4,3,2
"4368",3,3,4,2,1,1,3,4,3,4,2,1,3,1,4,3,2,1,1,4,1,1,3,4,1,1,4,1,1,4,2,1,4,4,3,2,4,4,1,4,3,2,3,2,4,3,2,1,4,2,4,3,2,4,4,1,4,3,1,3,4,3,1,1,1,3,1,4,3,4,1,3,2,3,3,1,4,1,3,2,3,4,2,3,3,4,1,1,1,4,2,1,4,3,2,3,3,4,3,2
"4369",3,3,4,2,1,1,3,4,3,4,2,1,3,1,4,3,2,3,1,4,1,1,3,4,1,1,4,1,1,4,2,1,4,4,3,2,4,4,1,4,3,2,3,1,4,3,2,1,4,2,4,3,2,4,4,1,4,3,1,3,4,3,1,1,1,3,1,4,3,4,1,3,2,3,3,1,4,1,3,2,3,4,2,3,3,4,1,1,1,4,2,1,4,3,2,3,3,4,3,2
"4370",3,3,4,2,1,1,3,4,3,4,2,1,3,1,4,3,2,3,1,4,1,1,3,4,1,1,4,1,1,4,2,1,4,4,3,2,4,4,1,4,3,2,3,2,4,3,2,1,4,2,4,3,2,4,4,1,4,3,1,3,4,3,1,1,1,4,1,4,3,4,1,3,2,3,3,1,4,1,3,2,3,4,2,3,3,4,1,1,1,4,2,1,4,3,2,3,3,4,3,2
"4371",3,3,4,2,1,1,3,4,3,4,2,1,3,1,4,3,2,3,1,4,1,1,3,4,1,1,4,1,1,4,2,1,4,4,3,2,4,4,1,4,3,2,3,2,4,3,2,1,4,2,4,3,2,4,4,1,4,3,1,3,4,3,1,1,1,4,1,4,3,4,1,3,2,3,3,1,4,1,3,2,3,4,2,3,3,4,1,1,1,4,2,1,4,3,2,3,3,4,3,2
"4372",3,3,4,2,1,1,3,4,3,4,2,1,3,1,4,3,2,4,1,4,1,1,3,4,1,1,4,1,1,4,2,1,4,4,3,2,4,4,1,4,3,2,3,1,4,3,2,1,4,2,4,3,2,4,4,1,4,3,1,3,4,3,1,1,1,4,1,4,3,4,1,3,2,3,3,1,4,1,3,2,3,4,2,3,3,4,1,1,1,4,2,1,4,3,2,3,3,4,3,2
"4373",3,3,4,2,1,1,3,4,3,4,2,1,3,1,4,3,2,4,1,4,1,1,3,4,1,1,4,1,1,4,2,1,4,4,3,2,4,4,1,4,3,2,3,2,4,3,2,1,4,2,4,3,2,4,4,1,4,3,1,3,4,3,1,1,1,4,1,4,3,4,1,3,2,3,3,1,4,1,3,2,3,4,2,3,3,4,1,1,1,4,2,1,4,3,2,3,3,4,3,2
"4374",3,3,4,2,1,1,3,4,3,4,2,1,3,1,4,3,2,3,1,4,1,1,3,4,1,1,4,1,1,4,2,1,4,4,3,2,4,4,1,4,3,2,3,2,4,3,2,1,4,2,4,3,2,4,4,1,4,3,1,3,4,3,1,1,1,4,1,4,3,4,1,3,2,3,3,1,4,1,3,2,3,4,2,3,3,4,1,1,1,4,2,1,4,3,2,3,3,4,3,2
"4375",3,3,4,2,1,1,3,4,3,4,2,1,3,1,4,3,2,3,1,4,1,1,3,4,1,1,4,1,1,4,2,1,4,4,3,2,4,4,1,4,3,2,3,2,4,3,2,1,4,2,4,3,2,4,4,1,4,3,1,3,4,3,1,1,1,4,1,4,3,4,1,3,2,3,3,1,4,1,3,2,3,4,2,3,3,4,1,1,1,4,2,1,4,3,2,3,3,4,3,2
"4376",3,3,4,2,1,1,3,4,3,4,2,1,3,1,4,3,2,4,1,4,1,1,3,4,1,1,4,1,1,4,2,1,4,4,3,2,4,4,1,4,3,2,3,2,4,3,2,1,4,2,4,3,2,4,4,1,4,3,1,3,4,3,1,1,1,4,1,4,3,4,1,3,2,3,3,1,4,1,3,2,3,4,2,3,3,4,1,1,1,4,2,1,4,3,2,3,3,3,3,2
"4377",3,3,4,2,1,1,3,4,3,4,2,1,3,1,4,3,2,4,1,4,1,1,3,4,1,1,4,1,1,4,2,1,4,4,3,2,4,4,1,4,3,2,3,2,4,3,2,1,4,2,4,3,2,4,4,1,4,3,1,3,4,3,1,1,1,4,1,4,3,4,1,3,2,3,3,1,4,1,3,2,3,4,2,3,3,4,1,1,1,4,2,1,4,3,2,3,3,4,3,2
"4378",3,3,4,2,1,1,3,4,3,4,2,1,3,1,4,3,2,4,1,4,1,1,3,4,1,1,4,1,1,4,2,1,4,4,3,2,4,4,1,4,3,2,3,2,4,3,2,1,4,2,4,3,2,4,4,1,4,3,1,3,4,3,1,1,1,4,1,4,3,4,1,3,2,3,3,1,4,1,3,2,3,4,2,3,3,4,1,1,1,4,2,1,4,3,2,3,3,4,3,2
"4379",3,3,4,2,1,1,3,4,3,4,2,1,3,1,4,3,2,4,1,4,1,1,3,4,1,1,4,1,1,4,2,1,4,4,3,2,4,4,1,4,3,2,3,2,4,3,2,1,4,2,4,3,2,4,4,1,4,3,1,3,4,3,1,1,1,4,1,4,3,4,1,3,2,3,3,1,4,1,3,2,3,4,2,3,3,4,1,1,1,4,2,1,4,3,2,3,3,4,3,2
"4380",3,3,4,2,1,1,3,4,3,4,2,1,3,1,4,3,2,3,1,4,1,1,3,4,1,1,4,1,1,4,2,1,4,4,3,2,4,4,1,4,3,2,3,2,4,3,2,1,4,2,4,3,2,4,4,1,4,3,1,3,4,3,1,1,1,4,1,4,3,4,1,3,2,3,3,1,4,1,3,2,3,4,2,3,3,4,1,1,1,4,2,1,4,3,2,3,3,4,3,2
"4381",3,3,4,2,1,1,3,4,3,4,2,1,3,1,4,3,2,3,1,4,1,1,3,4,1,1,4,1,1,4,2,1,4,4,3,2,4,4,1,4,3,2,3,2,4,3,2,1,4,2,4,3,2,4,4,1,4,3,1,3,4,3,1,1,1,4,1,4,3,4,1,3,2,3,3,1,4,1,3,2,3,4,2,3,3,4,1,1,1,4,2,1,4,3,2,3,3,4,3,2
"4382",3,3,4,2,1,1,3,4,3,4,2,1,3,1,4,3,2,3,1,4,1,1,3,4,1,1,4,1,1,4,2,1,4,4,3,2,4,4,1,4,3,2,3,2,4,3,2,1,4,2,4,3,2,4,4,1,4,3,1,3,4,3,1,1,1,4,1,4,3,4,1,3,2,3,3,1,4,1,3,2,3,4,2,3,3,4,1,1,1,4,2,1,4,3,2,3,3,4,3,2
"4383",3,3,4,2,1,1,3,4,3,4,2,1,3,1,4,3,2,3,1,4,1,1,3,4,1,1,4,1,1,4,2,1,4,4,3,2,4,4,1,4,3,2,3,2,4,3,2,1,4,2,4,3,2,4,4,1,4,3,1,3,4,3,1,1,1,4,1,4,3,4,1,3,2,3,3,1,4,1,3,2,3,4,2,3,3,4,1,1,1,4,2,1,4,3,2,3,3,4,3,2
"4384",3,3,4,2,1,1,3,4,3,4,2,1,3,1,4,3,2,3,1,4,1,1,3,4,1,1,4,1,1,4,2,1,4,4,3,2,4,4,1,4,3,2,3,2,4,3,2,1,4,2,4,3,2,4,4,1,4,3,1,3,4,3,1,1,1,4,1,4,3,4,1,3,2,3,3,1,4,1,3,2,3,4,2,3,3,4,1,1,1,4,2,1,4,3,2,3,3,4,3,2
"4385",3,3,4,2,1,1,3,4,3,4,2,1,3,1,4,3,2,3,1,4,1,1,3,4,1,1,4,1,1,4,2,1,4,4,3,2,4,4,1,4,3,2,3,1,4,3,2,1,3,2,4,3,2,4,4,1,4,3,1,3,4,3,1,1,1,4,1,4,3,4,1,3,2,3,3,1,4,1,3,2,3,4,2,3,3,4,1,1,1,4,2,1,4,3,2,3,3,4,3,2
"4386",3,3,4,2,1,1,3,4,3,4,2,1,3,1,4,3,2,4,1,4,1,1,3,4,1,1,4,1,1,4,2,1,4,4,3,2,4,4,1,4,3,2,3,2,4,3,2,1,3,2,4,3,2,4,4,1,4,3,1,3,4,3,1,1,1,4,1,4,3,4,1,3,2,3,3,1,4,1,3,2,3,4,2,3,3,4,1,1,1,4,2,1,4,3,2,3,3,4,3,2
"4387",3,3,4,2,1,1,3,4,3,4,2,1,3,1,4,3,2,3,1,4,1,1,3,4,1,1,4,1,1,4,2,1,4,4,3,2,4,4,1,4,3,2,3,2,4,3,2,1,4,2,4,3,2,4,4,1,4,3,1,3,4,3,1,1,1,4,1,4,3,4,1,3,2,3,3,1,4,1,3,2,3,4,2,3,3,4,1,1,1,4,2,1,4,3,2,3,3,4,3,2
"4388",3,3,4,2,1,1,3,4,3,4,2,1,3,1,4,3,2,3,1,4,1,1,3,4,1,1,4,1,1,4,2,1,4,4,3,2,4,4,1,4,3,2,3,2,4,3,2,1,4,2,4,3,2,4,4,1,4,3,1,3,4,3,1,1,1,4,1,4,3,4,1,3,2,3,3,1,4,1,3,2,3,4,2,3,3,4,1,1,1,4,2,1,4,3,2,3,3,4,3,2
"4389",3,3,4,2,1,1,3,4,3,4,2,1,3,1,4,3,2,4,1,4,1,1,3,4,1,1,4,1,1,4,2,1,4,4,3,2,4,4,1,4,3,2,3,2,4,3,2,1,4,2,4,3,2,4,4,1,4,3,1,3,4,3,1,1,1,4,1,4,3,4,1,3,2,3,3,1,4,1,3,2,3,4,2,3,3,4,1,1,1,4,2,1,4,3,2,3,3,4,3,2
"4390",3,3,4,2,1,1,3,4,3,4,2,1,3,1,4,3,2,4,1,4,1,1,3,4,1,1,4,1,1,4,2,1,4,4,3,2,4,4,1,4,3,2,3,1,4,3,2,1,4,2,4,3,2,4,4,1,4,3,1,3,4,3,1,1,1,4,1,4,3,4,1,3,2,3,3,1,4,1,3,2,3,4,2,3,3,4,1,1,1,4,2,1,4,3,2,3,3,4,3,2
"4391",3,3,4,2,1,1,3,4,3,4,2,1,3,1,4,3,2,4,1,4,1,1,3,4,1,1,4,1,1,4,2,1,4,4,3,2,4,4,1,4,3,2,3,1,4,3,2,1,4,2,4,3,2,4,4,1,4,3,1,3,4,3,1,1,1,4,1,4,3,4,1,3,2,3,3,1,4,1,3,2,3,4,2,3,3,4,1,1,1,4,2,1,4,3,2,3,3,4,3,2
"4392",3,3,4,2,1,1,3,4,3,4,2,1,3,1,4,3,2,3,1,4,1,1,3,4,1,1,4,1,1,4,2,1,4,4,3,2,4,4,1,4,3,2,3,1,4,3,2,1,4,2,4,3,2,4,4,1,4,3,1,3,4,3,1,1,1,4,1,4,3,4,1,3,2,3,3,1,4,1,3,2,3,4,2,3,3,4,1,1,1,4,2,1,4,3,2,3,3,4,3,2
"4393",3,3,4,2,1,1,3,4,3,4,2,1,3,1,4,3,2,1,1,4,1,1,3,4,1,1,4,1,1,4,2,1,4,4,3,2,4,4,1,4,3,2,3,1,4,3,2,1,4,2,4,3,2,4,4,1,4,3,1,3,4,3,1,1,1,4,1,4,3,4,1,3,2,3,3,1,4,1,3,2,3,4,2,3,3,4,1,1,1,4,2,1,4,3,2,3,3,4,3,2
"4394",3,3,4,2,1,1,3,4,3,4,2,1,3,1,4,3,2,1,1,4,1,1,3,4,1,1,4,1,1,4,2,1,4,4,3,2,4,4,1,4,3,2,3,1,4,3,2,1,4,2,4,3,2,4,4,1,4,3,1,3,4,3,1,1,1,4,1,4,3,4,1,3,2,3,3,1,4,1,3,2,3,4,2,3,3,4,1,1,1,4,2,1,4,3,2,3,3,4,3,2
"4395",3,3,4,2,1,1,3,4,3,4,2,1,3,1,4,3,2,1,1,4,1,1,3,4,1,1,4,1,1,4,2,1,4,4,3,2,4,4,1,4,3,2,3,3,4,3,2,1,4,2,4,3,2,4,4,1,4,3,1,3,4,3,1,1,1,4,1,4,3,4,1,3,2,3,3,1,4,1,3,2,3,4,2,3,3,4,1,1,1,4,2,1,4,3,2,3,3,4,3,2
"4396",3,3,4,2,1,1,3,4,3,4,2,1,3,1,4,3,2,1,1,4,1,1,3,4,1,1,4,1,1,4,2,1,4,4,3,2,4,4,1,4,3,2,3,1,4,3,2,1,4,2,4,3,2,4,4,1,4,3,1,3,4,3,1,1,1,4,1,4,3,4,1,3,2,3,3,1,4,1,3,2,3,4,2,3,3,4,1,1,1,4,2,1,4,3,2,3,3,4,3,2
